,grp,variable,value
728,14_2,3_4,0.0034838907568352923
729,14_2,3_5,0.016075058968445074
730,14_2,3_6,0.03492287333613505
731,14_2,3_7,0.0003178775135297431
732,14_2,3_8,0.06530956205645595
733,14_2,3_9,0.08150418452047811
734,14_2,3_10,0.01435989725629111
735,14_2,3_11,0.025205440105956368
736,14_2,3_12,8.901317605596847e-06
737,14_2,3_13,0.06700165758865963
738,14_2,3_14,0.06586510127898275
739,14_2,3_15,0.08430445591069971
740,14_2,3_16,0.06442326259892192
741,14_2,3_17,0.023024218534302622
742,14_2,3_18,0.05905966626147724
743,14_2,3_19,0.01781786617648656
744,14_2,3_20,0.18458174134473834
745,14_2,3_21,0.1386719304732472
746,14_2,3_22,0.013734877677880801
747,14_2,4_1,0.038032260486388525
748,14_2,4_2,0.006966461640635836
749,14_2,4_3,0.045773830315088575
750,14_2,4_4,0.00640537102749453
751,14_2,4_5,0.026052691032326405
752,14_2,4_6,0.0066322624182701155
753,14_2,4_7,0.0030091013562175777
754,14_2,4_8,0.014989386790645145
755,14_2,4_9,0.007628381362476095
756,14_2,4_10,0.009079834084533632
757,14_2,1_1,0.002916614036573094
758,14_2,1_2,0.01582133204264146
759,14_2,1_3,0.0067739094842476765
760,14_2,1_4,0.16585809372118038
761,14_2,1_5,0.014904796902204432
762,14_2,1_6,0.034504637585989976
763,14_2,1_7,0.0382907235658724
764,14_2,1_8,0.17866550898586264
765,14_2,1_9,0.07833654370258418
766,14_2,1_10,0.01275701695254117
767,14_2,1_11,0.02374206445435268
768,14_3,13_1,0.17438423592320773
769,14_3,13_2,0.00828244061255
770,14_3,13_3,0.0007128627999778552
771,14_3,13_4,0.059995271855367335
772,14_3,14_1,0.007196753173276433
773,14_3,14_2,0.11631302051108988
774,14_3,14_3,1.0
775,14_3,14_4,0.16019632008676457
776,14_3,14_5,0.1702079112443064
777,14_3,14_6,0.28089675659179486
778,14_3,14_7,0.11275868976907666
779,14_3,11_1,0.012877966012253541
780,14_3,11_2,0.010901336630803069
781,14_3,11_3,0.0021242651410941166
782,14_3,11_4,0.002377314149898682
783,14_3,11_5,0.04357820197057183
784,14_3,11_6,0.12643281915827081
785,14_3,8_1,0.001585734036433102
786,14_3,8_2,0.05773989770722235
787,14_3,8_3,0.032366337060953716
788,14_3,8_4,0.012650002599201378
789,14_3,8_5,0.060614556601145855
790,14_3,8_6,0.07714378631720491
791,14_3,7_1,0.003776600749734626
792,14_3,7_2,0.050085764692699854
793,14_3,7_3,0.011987082025690862
794,14_3,7_4,0.041673219677029444
795,14_3,7_5,0.07765044779503512
796,14_3,7_6,0.0860613102689814
797,14_3,7_7,0.13693235231340442
798,14_3,7_8,0.16077578050300917
799,14_3,7_9,0.04094204554379834
800,14_3,7_10,0.06826463119131712
801,14_3,7_11,0.20276822250358184
802,14_3,10_1,0.08910560980660985
803,14_3,10_2,0.06997708265774649
804,14_3,10_3,0.19676857196562486
805,14_3,10_4,0.15486120305477707
806,14_3,10_5,0.1967954467524429
807,14_3,10_6,0.1180884852545458
808,14_3,12_1,0.05755846721482187
809,14_3,12_2,0.014139878392151499
810,14_3,12_3,0.16680444374483988
811,14_3,12_4,0.06811723127261099
812,14_3,6_1,0.2182138117915945
813,14_3,6_2,0.1514529934458801
814,14_3,6_3,0.15008235414459753
815,14_3,6_4,0.058349912233356366
816,14_3,6_5,0.21127117627482186
817,14_3,6_6,0.21537501466137846
818,14_3,6_7,0.24438503353786145
819,14_3,6_8,0.3163294590300915
820,14_3,9_1,0.04015232675134823
821,14_3,9_2,0.052364656115672724
822,14_3,9_3,0.027812937551483397
823,14_3,9_4,0.08087072429541961
824,14_3,9_5,0.08854189126810653
825,14_3,9_6,0.10542268055669878
826,14_3,9_7,0.039460370103078124
827,14_3,9_8,0.01964637905627906
828,14_3,9_9,0.16116361361543907
829,14_3,9_10,0.07966353306601479
830,14_3,9_11,0.11766189939934267
831,14_3,9_12,0.08156013213277588
832,14_3,9_13,0.08395318380361098
833,14_3,2_1,0.0044656293128174235
834,14_3,2_2,0.0005275833588700915
835,14_3,2_3,0.011563779679527793
836,14_3,2_4,0.010824845921367201
837,14_3,2_5,0.022152417650191804
838,14_3,2_6,0.011090682102249838
839,14_3,5_1,0.19157738669770522
840,14_3,5_2,0.0009211619143651548
841,14_3,5_3,0.010734003720002928
842,14_3,5_4,0.00026413282347877045
843,14_3,5_5,0.01551532367155099
844,14_3,5_6,0.08477862628428585
845,14_3,5_7,0.05601104977560127
846,14_3,5_8,0.044200897143025664
847,14_3,5_9,0.025801391364057583
848,14_3,5_10,0.0510861000639044
849,14_3,5_11,0.009867676929801072
850,14_3,5_12,0.12234934135800073
851,14_3,5_13,0.10349390714465136
852,14_3,5_14,0.11686952993992925
853,14_3,3_1,0.009488757315589303
854,14_3,3_2,0.03733464326831891
855,14_3,3_3,0.06055458064901349
856,14_3,3_4,0.027004914362728106
857,14_3,3_5,0.0008415416568666558
858,14_3,3_6,0.023627290613559424
859,14_3,3_7,0.006881457421361245
860,14_3,3_8,0.06435977562931769
861,14_3,3_9,0.1023903340028144
862,14_3,3_10,0.01736219908498828
863,14_3,3_11,0.0158080435290216
864,14_3,3_12,0.00828244061255
865,14_3,3_13,0.11275868976907666
866,14_3,3_14,0.10010248442433073
867,14_3,3_15,0.08095327064347806
868,14_3,3_16,0.10146276083052493
869,14_3,3_17,0.12419153243885661
870,14_3,3_18,0.0337262753720719
871,14_3,3_19,0.010656576795761413
872,14_3,3_20,0.06215346189449998
873,14_3,3_21,0.18268856044949364
874,14_3,3_22,0.042538013336567745
875,14_3,4_1,0.0008044698897962274
876,14_3,4_2,0.014653823880483467
877,14_3,4_3,0.017726378147319984
878,14_3,4_4,0.00011591900731487398
879,14_3,4_5,0.00011945867070028709
880,14_3,4_6,0.0034264947879189484
881,14_3,4_7,0.008127562679633209
882,14_3,4_8,0.011190155687890788
883,14_3,4_9,0.009347327016468444
884,14_3,4_10,0.02020080165909184
885,14_3,1_1,0.0005873548201614714
886,14_3,1_2,0.006684158832153682
887,14_3,1_3,0.022888810024378693
888,14_3,1_4,0.07101936163318734
889,14_3,1_5,0.041111361339357146
890,14_3,1_6,0.0563883074695245
891,14_3,1_7,0.06810599436825716
892,14_3,1_8,0.11021631814422778
893,14_3,1_9,0.08457069393708454
894,14_3,1_10,0.0021127634046178945
895,14_3,1_11,0.030378133594488283
896,14_4,13_1,0.09455392793313644
897,14_4,13_2,0.026121850553914774
898,14_4,13_3,0.0009493219926552729
899,14_4,13_4,0.09638070768862227
900,14_4,14_1,0.016167438735146693
901,14_4,14_2,0.170606416033092
902,14_4,14_3,0.13053303854074513
903,14_4,14_4,1.0
904,14_4,14_5,0.10458525073103353
905,14_4,14_6,0.13589065281845777
906,14_4,14_7,0.05437685896672346
907,14_4,11_1,0.02957257894171098
908,14_4,11_2,0.037897845768871126
909,14_4,11_3,0.00646840467162014
910,14_4,11_4,0.0040918573993914695
911,14_4,11_5,0.07252276283552589
912,14_4,11_6,0.07270303605378757
913,14_4,8_1,0.005352748384033194
914,14_4,8_2,0.04752328943197735
915,14_4,8_3,0.027941467986541114
916,14_4,8_4,0.01891400671216407
917,14_4,8_5,0.04652344777681374
918,14_4,8_6,0.029058743250048754
919,14_4,7_1,0.002198669971212013
920,14_4,7_2,0.015484040749492526
921,14_4,7_3,0.002215610030549084
922,14_4,7_4,0.07009616163024444
923,14_4,7_5,0.03254945434558571
924,14_4,7_6,0.04752328943197735
925,14_4,7_7,0.09295779667288621
926,14_4,7_8,0.09678373225875356
927,14_4,7_9,0.02494244820032544
928,14_4,7_10,0.060700682379031874
929,14_4,7_11,0.0981114439130592
930,14_4,10_1,0.020446034290568897
931,14_4,10_2,0.051395126592899396
932,14_4,10_3,0.14087366147042668
933,14_4,10_4,0.1214909596570173
934,14_4,10_5,0.17626306979052475
935,14_4,10_6,0.07253638630475824
936,14_4,12_1,0.0519700806030257
937,14_4,12_2,0.0030591849925822446
938,14_4,12_3,0.14597141541722902
939,14_4,12_4,0.06924762347833302
940,14_4,6_1,0.1100152297776444
941,14_4,6_2,0.09090640908754023
942,14_4,6_3,0.05719106906367513
943,14_4,6_4,0.09981764272581503
944,14_4,6_5,0.16341733518813598
945,14_4,6_6,0.12760739504227045
946,14_4,6_7,0.1431744555931618
947,14_4,6_8,0.0932444690745669
948,14_4,9_1,0.03767489722871216
949,14_4,9_2,0.0722760841316978
950,14_4,9_3,0.03454970501303532
951,14_4,9_4,0.0348080025792926
952,14_4,9_5,0.0395707861603071
953,14_4,9_6,0.06945289703216737
954,14_4,9_7,0.023823190717216378
955,14_4,9_8,0.04901211507522623
956,14_4,9_9,0.055526242924877824
957,14_4,9_10,0.021044506653144758
958,14_4,9_11,0.11884015072806277
959,14_4,9_12,0.04627771290971624
960,14_4,9_13,0.05970453397889793
961,14_4,2_1,0.00011471788607834539
962,14_4,2_2,0.002150613931243487
963,14_4,2_3,0.022801353803760752
964,14_4,2_4,0.008258313518856352
965,14_4,2_5,0.012514111181946373
966,14_4,2_6,0.019666603340414732
967,14_4,5_1,0.3441814942960098
968,14_4,5_2,0.0055257770539124396
969,14_4,5_3,0.023295962946120956
970,14_4,5_4,0.0018704339134573847
971,14_4,5_5,0.01364231134524358
972,14_4,5_6,0.0697248736156328
973,14_4,5_7,0.04711098905610922
974,14_4,5_8,0.06997365493898305
975,14_4,5_9,0.017995399115327614
976,14_4,5_10,0.04801528923520476
977,14_4,5_11,0.022315571661156566
978,14_4,5_12,0.10754592497814823
979,14_4,5_13,0.05720787703903414
980,14_4,5_14,0.06341672077788307
981,14_4,3_1,0.006626915777850251
982,14_4,3_2,0.11740854736406088
983,14_4,3_3,0.04221437952698285
984,14_4,3_4,0.00023401354803025403
985,14_4,3_5,0.017716654542380254
986,14_4,3_6,0.021451122839648284
987,14_4,3_7,0.006468196188451364
988,14_4,3_8,0.04199606101871317
989,14_4,3_9,0.1566764093378125
990,14_4,3_10,0.009668692343673733
991,14_4,3_11,0.020229345214004095
992,14_4,3_12,0.0014502332522046142
993,14_4,3_13,0.06386827315808367
994,14_4,3_14,0.09168007670050227
995,14_4,3_15,0.07302080380762803
996,14_4,3_16,0.06971171109106
997,14_4,3_17,0.04351244335570986
998,14_4,3_18,0.05559551902865568
999,14_4,3_19,0.018487686723292675
1000,14_4,3_20,0.07943713863360913
1001,14_4,3_21,0.1496529452759416
1002,14_4,3_22,0.02391710553953163
1003,14_4,4_1,0.014619217276757716
1004,14_4,4_2,0.007171502209990863
1005,14_4,4_3,0.014528538063010731
1006,14_4,4_4,0.00943382864357081
1007,14_4,4_5,0.007468082498994149
1008,14_4,4_6,0.0007314263823007061
1009,14_4,4_7,0.01041515259816703
1010,14_4,4_8,0.00033228544018629473
1011,14_4,4_9,0.010746945494406572
1012,14_4,4_10,1.9204157081722834e-05
1013,14_4,1_1,0.0030591849925822446
1014,14_4,1_2,0.007892343564048861
1015,14_4,1_3,0.013764786995744802
1016,14_4,1_4,0.07534773418098926
1017,14_4,1_5,0.03487902039684261
1018,14_4,1_6,0.025124500487722815
1019,14_4,1_7,0.02368602510228734
1020,14_4,1_8,0.07853643670179901
1021,14_4,1_9,0.04004815265794296
1022,14_4,1_10,0.008109219302533095
1023,14_4,1_11,0.007789179698130887
1024,14_5,13_1,0.09444704051493577
1025,14_5,13_2,0.010320701349927963
1026,14_5,13_3,0.005681603505025133
1027,14_5,13_4,0.03832047818769792
1028,14_5,14_1,0.014170605841035465
1029,14_5,14_2,0.07315214496470318
1030,14_5,14_3,0.12840347213134
1031,14_5,14_4,0.09682768646712299
1032,14_5,14_5,1.0
1033,14_5,14_6,0.1172158438921023
1034,14_5,14_7,0.04555441118671041
1035,14_5,11_1,0.03761557724207675
1036,14_5,11_2,0.022360854666436582
1037,14_5,11_3,0.005334680862207437
1038,14_5,11_4,0.019037496892083988
1039,14_5,11_5,0.09159107283626716
1040,14_5,11_6,0.033428203663107295
1041,14_5,8_1,0.0004406670256595351
1042,14_5,8_2,0.040410138763010785
1043,14_5,8_3,0.030835506583469795
1044,14_5,8_4,0.021957336865074884
1045,14_5,8_5,0.05498779198995774
1046,14_5,8_6,0.04185842601934014
1047,14_5,7_1,0.008256184343185369
1048,14_5,7_2,0.02905040583599754
1049,14_5,7_3,0.0056019224180777665
1050,14_5,7_4,0.02305168997281968
1051,14_5,7_5,0.06497591360983489
1052,14_5,7_6,0.040410138763010785
1053,14_5,7_7,0.05976831695622039
1054,14_5,7_8,0.11606868868482764
1055,14_5,7_9,0.04136481348413116
1056,14_5,7_10,0.08729051006060945
1057,14_5,7_11,0.08225762575602233
1058,14_5,10_1,0.07571897035801002
1059,14_5,10_2,0.04250551721997673
1060,14_5,10_3,0.13042155020000626
1061,14_5,10_4,0.12297342405525381
1062,14_5,10_5,0.0877195859910866
1063,14_5,10_6,0.03857902271028943
1064,14_5,12_1,0.034456991992922695
1065,14_5,12_2,0.013403932123993429
1066,14_5,12_3,0.10037810862450892
1067,14_5,12_4,0.044217491730285226
1068,14_5,6_1,0.09501049874799265
1069,14_5,6_2,0.13573181392881545
1070,14_5,6_3,0.174058329830515
1071,14_5,6_4,0.038879600850571336
1072,14_5,6_5,0.13893381090973303
1073,14_5,6_6,0.08833182940976486
1074,14_5,6_7,0.09132394894901297
1075,14_5,6_8,0.08463837970040375
1076,14_5,9_1,0.014951909086944878
1077,14_5,9_2,0.04061658742496711
1078,14_5,9_3,0.014467731972774742
1079,14_5,9_4,0.06477479590417216
1080,14_5,9_5,0.05899227117325515
1081,14_5,9_6,0.03423251448895917
1082,14_5,9_7,0.0323905877406955
1083,14_5,9_8,0.0403622557431418
1084,14_5,9_9,0.045865313221531784
1085,14_5,9_10,0.05368583152821047
1086,14_5,9_11,0.09841833175052245
1087,14_5,9_12,0.07830748859316092
1088,14_5,9_13,0.06703906190978369
1089,14_5,2_1,0.0027138069554818794
1090,14_5,2_2,0.0001551320353248245
1091,14_5,2_3,0.013034135098509855
1092,14_5,2_4,0.003123880298832048
1093,14_5,2_5,0.005471574266250069
1094,14_5,2_6,0.005324029059121298
1095,14_5,5_1,0.1422833229750817
1096,14_5,5_2,1.7292285779902336e-05
1097,14_5,5_3,0.04982013860044418
1098,14_5,5_4,0.003968156287807093
1099,14_5,5_5,0.010797664387428222
1100,14_5,5_6,0.07455223871013367
1101,14_5,5_7,0.04512744154584882
1102,14_5,5_8,0.03037842793834956
1103,14_5,5_9,0.013716155276450996
1104,14_5,5_10,0.04482777967969839
1105,14_5,5_11,0.016760181442396733
1106,14_5,5_12,0.10497212035836936
1107,14_5,5_13,0.05745766436156762
1108,14_5,5_14,0.03955595173696718
1109,14_5,3_1,0.018304899025252758
1110,14_5,3_2,0.022360854666436582
1111,14_5,3_3,0.03664049226809614
1112,14_5,3_4,0.0028712834342194964
1113,14_5,3_5,0.014951909086944878
1114,14_5,3_6,0.024776261759326304
1115,14_5,3_7,0.001717444078210832
1116,14_5,3_8,0.052679561758593
1117,14_5,3_9,0.11126591082481105
1118,14_5,3_10,0.018054566748971237
1119,14_5,3_11,0.00654661539099355
1120,14_5,3_12,0.0027009554092207112
1121,14_5,3_13,0.06248960218153867
1122,14_5,3_14,0.059894763509390776
1123,14_5,3_15,0.06786764116304606
1124,14_5,3_16,0.04985576318083815
1125,14_5,3_17,0.06205757510376759
1126,14_5,3_18,0.017076220267061158
1127,14_5,3_19,0.0137006326764476
1128,14_5,3_20,0.03767938754210309
1129,14_5,3_21,0.09527781602079274
1130,14_5,3_22,0.004714692397616238
1131,14_5,4_1,0.012749159323890646
1132,14_5,4_2,0.013147925154289974
1133,14_5,4_3,0.007222559511123087
1134,14_5,4_4,6.678976158062621e-05
1135,14_5,4_5,0.002502702634081811
1136,14_5,4_6,0.000522931203733712
1137,14_5,4_7,0.00029240223729839175
1138,14_5,4_8,2.996775220269297e-05
1139,14_5,4_9,0.0033595118010709205
1140,14_5,4_10,0.0030778816341871062
1141,14_5,1_1,0.007032841513462674
1142,14_5,1_2,0.00011544218060893167
1143,14_5,1_3,0.0008512657122883798
1144,14_5,1_4,0.08298185081168896
1145,14_5,1_5,0.0014130171873630642
1146,14_5,1_6,0.01741401755786538
1147,14_5,1_7,0.031272180220455574
1148,14_5,1_8,0.06422391713729926
1149,14_5,1_9,0.02389350155351866
1150,14_5,1_10,0.0007274569100156673
1151,14_5,1_11,0.01962504047087674
1152,14_6,13_1,0.19986796306622603
1153,14_6,13_2,0.007798373818784343
1154,14_6,13_3,0.0005773790190413174
1155,14_6,13_4,0.044605903591313605
1156,14_6,14_1,0.04646715095140703
1157,14_6,14_2,0.09480096319238775
1158,14_6,14_3,0.1711763124330774
1159,14_6,14_4,0.1016292252190291
1160,14_6,14_5,0.09468610132547703
1161,14_6,14_6,1.0
1162,14_6,14_7,0.16163785445927328
1163,14_6,11_1,0.035409749406748736
1164,14_6,11_2,0.00818544139873559
1165,14_6,11_3,0.007679170157589862
1166,14_6,11_4,0.0156685400523436
1167,14_6,11_5,0.05129674046008622
1168,14_6,11_6,0.09327878805883615
1169,14_6,8_1,0.002222283777850976
1170,14_6,8_2,0.031114477802301296
1171,14_6,8_3,0.029937404866802776
1172,14_6,8_4,0.00481502458960622
1173,14_6,8_5,0.045164956725920365
1174,14_6,8_6,0.061918997775973504
1175,14_6,7_1,0.005088850421584541
1176,14_6,7_2,0.0487993362603564
1177,14_6,7_3,0.0004804120209316272
1178,14_6,7_4,0.06467441412473282
1179,14_6,7_5,0.09457788596344403
1180,14_6,7_6,0.07745656987442748
1181,14_6,7_7,0.12033342760338686
1182,14_6,7_8,0.16051074522826803
1183,14_6,7_9,0.05495545342925754
1184,14_6,7_10,0.0915125517072554
1185,14_6,7_11,0.18513277104818837
1186,14_6,10_1,0.07816610785164545
1187,14_6,10_2,0.08610712904856811
1188,14_6,10_3,0.1672321419816867
1189,14_6,10_4,0.17730065658193256
1190,14_6,10_5,0.17885510301014335
1191,14_6,10_6,0.14965615332613127
1192,14_6,12_1,0.030127915703412955
1193,14_6,12_2,0.003686262289465057
1194,14_6,12_3,0.15231340663656795
1195,14_6,12_4,0.03178158706498645
1196,14_6,6_1,0.23126424751041907
1197,14_6,6_2,0.09875474500982764
1198,14_6,6_3,0.05628891485247925
1199,14_6,6_4,0.04768312394571578
1200,14_6,6_5,0.1941265923088179
1201,14_6,6_6,0.18984293331865731
1202,14_6,6_7,0.19382040936400244
1203,14_6,6_8,0.3310962536336843
1204,14_6,9_1,0.028251592643176067
1205,14_6,9_2,0.0707435809199568
1206,14_6,9_3,0.0527642675204707
1207,14_6,9_4,0.05592199484037105
1208,14_6,9_5,0.09990974732850615
1209,14_6,9_6,0.09496467046544187
1210,14_6,9_7,0.03396384055284098
1211,14_6,9_8,0.022213579842901187
1212,14_6,9_9,0.07993638724783321
1213,14_6,9_10,0.07720392311859481
1214,14_6,9_11,0.1495328598192048
1215,14_6,9_12,0.08241502938255703
1216,14_6,9_13,0.09328835875418685
1217,14_6,2_1,0.009410403992800255
1218,14_6,2_2,0.009708262370563206
1219,14_6,2_3,0.016676550900722446
1220,14_6,2_4,0.010357764524338705
1221,14_6,2_5,0.010175896732205014
1222,14_6,2_6,0.003432980354343542
1223,14_6,5_1,0.12646452830056965
1224,14_6,5_2,0.001447218009642426
1225,14_6,5_3,0.010378099300104577
1226,14_6,5_4,0.008839581740862744
1227,14_6,5_5,0.021092316359661616
1228,14_6,5_6,0.06865375569197568
1229,14_6,5_7,0.024356509204843547
1230,14_6,5_8,0.04789941607596194
1231,14_6,5_9,0.045861086343329416
1232,14_6,5_10,0.06314125843611393
1233,14_6,5_11,0.00858478635886277
1234,14_6,5_12,0.0816612709132801
1235,14_6,5_13,0.07733732640295776
1236,14_6,5_14,0.08346232472989398
1237,14_6,3_1,0.00379860747445022
1238,14_6,3_2,0.022191238347669718
1239,14_6,3_3,0.0322155932364035
1240,14_6,3_4,0.0012375525064945872
1241,14_6,3_5,0.0012375525064945872
1242,14_6,3_6,0.009909061538556006
1243,14_6,3_7,0.0016437261688608026
1244,14_6,3_8,0.04618330868542184
1245,14_6,3_9,0.05705870013690557
1246,14_6,3_10,0.0032516565861563096
1247,14_6,3_11,0.005200213324321927
1248,14_6,3_12,0.0047187345742240846
1249,14_6,3_13,0.05734424305332937
1250,14_6,3_14,0.06419342909782624
1251,14_6,3_15,0.06034227132170362
1252,14_6,3_16,0.05145397888647399
1253,14_6,3_17,0.10826057242668506
1254,14_6,3_18,0.012251100764208218
1255,14_6,3_19,0.006897449624064095
1256,14_6,3_20,0.029536699330005453
1257,14_6,3_21,0.1870134732419064
1258,14_6,3_22,0.014009770878549658
1259,14_6,4_1,0.0020959511075185704
1260,14_6,4_2,0.015934580303208372
1261,14_6,4_3,0.014526459903386392
1262,14_6,4_4,0.003833899715273741
1263,14_6,4_5,0.004828347001269242
1264,14_6,4_6,0.0009105315307249085
1265,14_6,4_7,0.0015938731024233784
1266,14_6,4_8,0.005375011582686961
1267,14_6,4_9,0.018157948705521773
1268,14_6,4_10,0.0008219885624855488
1269,14_6,1_1,4.263535479299122e-05
1270,14_6,1_2,0.00038002029277022046
1271,14_6,1_3,0.004153959653720565
1272,14_6,1_4,0.043804136996079775
1273,14_6,1_5,0.007678094885579516
1274,14_6,1_6,0.04305320210999015
1275,14_6,1_7,0.006874831488666142
1276,14_6,1_8,0.09525131410968002
1277,14_6,1_9,0.009485798859974501
1278,14_6,1_10,0.00012889923959926968
1279,14_6,1_11,0.007247072470899562
1280,14_7,13_1,0.047497070782287515
1281,14_7,13_2,9.620698623245805e-05
1282,14_7,13_3,6.050624255460656e-05
1283,14_7,13_4,0.007842214708080426
1284,14_7,14_1,0.037247032493742206
1285,14_7,14_2,0.030985464537427978
1286,14_7,14_3,0.05937295691051845
1287,14_7,14_4,0.03513863305489811
1288,14_7,14_5,0.0317959693498462
1289,14_7,14_6,0.13966410184734665
1290,14_7,14_7,1.0
1291,14_7,11_1,0.019575947996279805
1292,14_7,11_2,0.002004410874975742
1293,14_7,11_3,0.015702295469804083
1294,14_7,11_4,0.029371399334437817
1295,14_7,11_5,0.03636580477689753
1296,14_7,11_6,0.05140322494159887
1297,14_7,8_1,2.1110714824795838e-07
1298,14_7,8_2,0.017216689998928093
1299,14_7,8_3,0.008639727522524017
1300,14_7,8_4,0.00256876610880184
1301,14_7,8_5,0.03628412600238075
1302,14_7,8_6,0.02701881529509425
1303,14_7,7_1,0.0035030636643298514
1304,14_7,7_2,0.012963493637245409
1305,14_7,7_3,0.001415401256004039
1306,14_7,7_4,0.013432710663555553
1307,14_7,7_5,0.020000712271955753
1308,14_7,7_6,0.021893268190936784
1309,14_7,7_7,0.0215194457439829
1310,14_7,7_8,0.037488661792644054
1311,14_7,7_9,0.009116378088822076
1312,14_7,7_10,0.02391057999862184
1313,14_7,7_11,0.04149992036112087
1314,14_7,10_1,0.025296359931235038
1315,14_7,10_2,0.018391068662535065
1316,14_7,10_3,0.07458842613197669
1317,14_7,10_4,0.09385603899118136
1318,14_7,10_5,0.07018095250303527
1319,14_7,10_6,0.10595263080322756
1320,14_7,12_1,0.0007476817470203062
