grp,variable,value
14_3,6_3,0.15008235414459753
14_3,6_4,0.058349912233356366
14_3,6_5,0.21127117627482186
14_3,6_6,0.21537501466137846
14_3,6_7,0.24438503353786145
14_3,6_8,0.3163294590300915
14_3,9_1,0.04015232675134823
14_3,9_2,0.052364656115672724
14_3,9_3,0.027812937551483397
14_3,9_4,0.08087072429541961
14_3,9_5,0.08854189126810653
14_3,9_6,0.10542268055669878
14_3,9_7,0.039460370103078124
14_3,9_8,0.01964637905627906
14_3,9_9,0.16116361361543907
14_3,9_10,0.07966353306601479
14_3,9_11,0.11766189939934267
14_3,9_12,0.08156013213277588
14_3,9_13,0.08395318380361098
14_3,2_1,0.0044656293128174235
14_3,2_2,0.0005275833588700915
14_3,2_3,0.011563779679527793
14_3,2_4,0.010824845921367201
14_3,2_5,0.022152417650191804
14_3,2_6,0.011090682102249838
14_3,5_1,0.19157738669770522
14_3,5_2,0.0009211619143651548
14_3,5_3,0.010734003720002928
14_3,5_4,0.00026413282347877045
14_3,5_5,0.01551532367155099
14_3,5_6,0.08477862628428585
14_3,5_7,0.05601104977560127
14_3,5_8,0.044200897143025664
14_3,5_9,0.025801391364057583
14_3,5_10,0.0510861000639044
14_3,5_11,0.009867676929801072
14_3,5_12,0.12234934135800073
14_3,5_13,0.10349390714465136
14_3,5_14,0.11686952993992925
14_3,3_1,0.009488757315589303
14_3,3_2,0.03733464326831891
14_3,3_3,0.06055458064901349
14_3,3_4,0.027004914362728106
14_3,3_5,0.0008415416568666558
14_3,3_6,0.023627290613559424
14_3,3_7,0.006881457421361245
14_3,3_8,0.06435977562931769
14_3,3_9,0.1023903340028144
14_3,3_10,0.01736219908498828
14_3,3_11,0.0158080435290216
14_3,3_12,0.00828244061255
14_3,3_13,0.11275868976907666
14_3,3_14,0.10010248442433073
14_3,3_15,0.08095327064347806
14_3,3_16,0.10146276083052493
14_3,3_17,0.12419153243885661
14_3,3_18,0.0337262753720719
14_3,3_19,0.010656576795761413
14_3,3_20,0.06215346189449998
14_3,3_21,0.18268856044949364
14_3,3_22,0.042538013336567745
14_3,4_1,0.0008044698897962274
14_3,4_2,0.014653823880483467
14_3,4_3,0.017726378147319984
14_3,4_4,0.00011591900731487398
14_3,4_5,0.00011945867070028709
14_3,4_6,0.0034264947879189484
14_3,4_7,0.008127562679633209
14_3,4_8,0.011190155687890788
14_3,4_9,0.009347327016468444
14_3,4_10,0.02020080165909184
14_3,1_1,0.0005873548201614714
14_3,1_2,0.006684158832153682
14_3,1_3,0.022888810024378693
14_3,1_4,0.07101936163318734
14_3,1_5,0.041111361339357146
14_3,1_6,0.0563883074695245
14_3,1_7,0.06810599436825716
14_3,1_8,0.11021631814422778
14_3,1_9,0.08457069393708454
14_3,1_10,0.0021127634046178945
14_3,1_11,0.030378133594488283
14_4,13_1,0.09455392793313644
14_4,13_2,0.026121850553914774
14_4,13_3,0.0009493219926552729
14_4,13_4,0.09638070768862227
14_4,14_1,0.016167438735146693
14_4,14_2,0.170606416033092
14_4,14_3,0.13053303854074513
14_4,14_4,1.0
14_4,14_5,0.10458525073103353
14_4,14_6,0.13589065281845777
14_4,14_7,0.05437685896672346
14_4,11_1,0.02957257894171098
14_4,11_2,0.037897845768871126
14_4,11_3,0.00646840467162014
14_4,11_4,0.0040918573993914695
14_4,11_5,0.07252276283552589
14_4,11_6,0.07270303605378757
14_4,8_1,0.005352748384033194
14_4,8_2,0.04752328943197735
14_4,8_3,0.027941467986541114
14_4,8_4,0.01891400671216407
14_4,8_5,0.04652344777681374
14_4,8_6,0.029058743250048754
14_4,7_1,0.002198669971212013
14_4,7_2,0.015484040749492526
14_4,7_3,0.002215610030549084
14_4,7_4,0.07009616163024444
14_4,7_5,0.03254945434558571
14_4,7_6,0.04752328943197735
14_4,7_7,0.09295779667288621
14_4,7_8,0.09678373225875356
14_4,7_9,0.02494244820032544
14_4,7_10,0.060700682379031874
14_4,7_11,0.0981114439130592
14_4,10_1,0.020446034290568897
14_4,10_2,0.051395126592899396
14_4,10_3,0.14087366147042668
14_4,10_4,0.1214909596570173
14_4,10_5,0.17626306979052475
14_4,10_6,0.07253638630475824
14_4,12_1,0.0519700806030257
14_4,12_2,0.0030591849925822446
14_4,12_3,0.14597141541722902
14_4,12_4,0.06924762347833302
14_4,6_1,0.1100152297776444
14_4,6_2,0.09090640908754023
14_4,6_3,0.05719106906367513
14_4,6_4,0.09981764272581503
14_4,6_5,0.16341733518813598
14_4,6_6,0.12760739504227045
14_4,6_7,0.1431744555931618
14_4,6_8,0.0932444690745669
14_4,9_1,0.03767489722871216
14_4,9_2,0.0722760841316978
14_4,9_3,0.03454970501303532
14_4,9_4,0.0348080025792926
14_4,9_5,0.0395707861603071
14_4,9_6,0.06945289703216737
14_4,9_7,0.023823190717216378
14_4,9_8,0.04901211507522623
14_4,9_9,0.055526242924877824
14_4,9_10,0.021044506653144758
14_4,9_11,0.11884015072806277
14_4,9_12,0.04627771290971624
14_4,9_13,0.05970453397889793
14_4,2_1,0.00011471788607834539
14_4,2_2,0.002150613931243487
14_4,2_3,0.022801353803760752
14_4,2_4,0.008258313518856352
14_4,2_5,0.012514111181946373
14_4,2_6,0.019666603340414732
14_4,5_1,0.3441814942960098
14_4,5_2,0.0055257770539124396
14_4,5_3,0.023295962946120956
14_4,5_4,0.0018704339134573847
14_4,5_5,0.01364231134524358
14_4,5_6,0.0697248736156328
14_4,5_7,0.04711098905610922
14_4,5_8,0.06997365493898305
14_4,5_9,0.017995399115327614
14_4,5_10,0.04801528923520476
14_4,5_11,0.022315571661156566
14_4,5_12,0.10754592497814823
14_4,5_13,0.05720787703903414
14_4,5_14,0.06341672077788307
14_4,3_1,0.006626915777850251
14_4,3_2,0.11740854736406088
14_4,3_3,0.04221437952698285
14_4,3_4,0.00023401354803025403
14_4,3_5,0.017716654542380254
14_4,3_6,0.021451122839648284
14_4,3_7,0.006468196188451364
14_4,3_8,0.04199606101871317
14_4,3_9,0.1566764093378125
14_4,3_10,0.009668692343673733
14_4,3_11,0.020229345214004095
14_4,3_12,0.0014502332522046142
14_4,3_13,0.06386827315808367
14_4,3_14,0.09168007670050227
14_4,3_15,0.07302080380762803
14_4,3_16,0.06971171109106
14_4,3_17,0.04351244335570986
14_4,3_18,0.05559551902865568
14_4,3_19,0.018487686723292675
14_4,3_20,0.07943713863360913
14_4,3_21,0.1496529452759416
14_4,3_22,0.02391710553953163
14_4,4_1,0.014619217276757716
14_4,4_2,0.007171502209990863
14_4,4_3,0.014528538063010731
14_4,4_4,0.00943382864357081
14_4,4_5,0.007468082498994149
14_4,4_6,0.0007314263823007061
14_4,4_7,0.01041515259816703
14_4,4_8,0.00033228544018629473
14_4,4_9,0.010746945494406572
14_4,4_10,1.9204157081722834e-05
14_4,1_1,0.0030591849925822446
14_4,1_2,0.007892343564048861
14_4,1_3,0.013764786995744802
14_4,1_4,0.07534773418098926
14_4,1_5,0.03487902039684261
14_4,1_6,0.025124500487722815
14_4,1_7,0.02368602510228734
14_4,1_8,0.07853643670179901
14_4,1_9,0.04004815265794296
14_4,1_10,0.008109219302533095
14_4,1_11,0.007789179698130887
14_5,13_1,0.09444704051493577
14_5,13_2,0.010320701349927963
14_5,13_3,0.005681603505025133
14_5,13_4,0.03832047818769792
14_5,14_1,0.014170605841035465
14_5,14_2,0.07315214496470318
14_5,14_3,0.12840347213134
14_5,14_4,0.09682768646712299
14_5,14_5,1.0
14_5,14_6,0.1172158438921023
14_5,14_7,0.04555441118671041
14_5,11_1,0.03761557724207675
14_5,11_2,0.022360854666436582
14_5,11_3,0.005334680862207437
14_5,11_4,0.019037496892083988
14_5,11_5,0.09159107283626716
14_5,11_6,0.033428203663107295
14_5,8_1,0.0004406670256595351
14_5,8_2,0.040410138763010785
14_5,8_3,0.030835506583469795
14_5,8_4,0.021957336865074884
14_5,8_5,0.05498779198995774
14_5,8_6,0.04185842601934014
14_5,7_1,0.008256184343185369
14_5,7_2,0.02905040583599754
14_5,7_3,0.0056019224180777665
14_5,7_4,0.02305168997281968
14_5,7_5,0.06497591360983489
14_5,7_6,0.040410138763010785
14_5,7_7,0.05976831695622039
14_5,7_8,0.11606868868482764
14_5,7_9,0.04136481348413116
14_5,7_10,0.08729051006060945
14_5,7_11,0.08225762575602233
14_5,10_1,0.07571897035801002
14_5,10_2,0.04250551721997673
14_5,10_3,0.13042155020000626
14_5,10_4,0.12297342405525381
14_5,10_5,0.0877195859910866
14_5,10_6,0.03857902271028943
14_5,12_1,0.034456991992922695
14_5,12_2,0.013403932123993429
14_5,12_3,0.10037810862450892
14_5,12_4,0.044217491730285226
14_5,6_1,0.09501049874799265
14_5,6_2,0.13573181392881545
14_5,6_3,0.174058329830515
14_5,6_4,0.038879600850571336
14_5,6_5,0.13893381090973303
14_5,6_6,0.08833182940976486
14_5,6_7,0.09132394894901297
14_5,6_8,0.08463837970040375
14_5,9_1,0.014951909086944878
14_5,9_2,0.04061658742496711
14_5,9_3,0.014467731972774742
14_5,9_4,0.06477479590417216
14_5,9_5,0.05899227117325515
14_5,9_6,0.03423251448895917
14_5,9_7,0.0323905877406955
14_5,9_8,0.0403622557431418
14_5,9_9,0.045865313221531784
14_5,9_10,0.05368583152821047
14_5,9_11,0.09841833175052245
14_5,9_12,0.07830748859316092
14_5,9_13,0.06703906190978369
14_5,2_1,0.0027138069554818794
14_5,2_2,0.0001551320353248245
14_5,2_3,0.013034135098509855
14_5,2_4,0.003123880298832048
14_5,2_5,0.005471574266250069
14_5,2_6,0.005324029059121298
14_5,5_1,0.1422833229750817
14_5,5_2,1.7292285779902336e-05
14_5,5_3,0.04982013860044418
14_5,5_4,0.003968156287807093
14_5,5_5,0.010797664387428222
14_5,5_6,0.07455223871013367
14_5,5_7,0.04512744154584882
14_5,5_8,0.03037842793834956
14_5,5_9,0.013716155276450996
14_5,5_10,0.04482777967969839
14_5,5_11,0.016760181442396733
14_5,5_12,0.10497212035836936
14_5,5_13,0.05745766436156762
14_5,5_14,0.03955595173696718
14_5,3_1,0.018304899025252758
14_5,3_2,0.022360854666436582
14_5,3_3,0.03664049226809614
14_5,3_4,0.0028712834342194964
14_5,3_5,0.014951909086944878
14_5,3_6,0.024776261759326304
14_5,3_7,0.001717444078210832
14_5,3_8,0.052679561758593
14_5,3_9,0.11126591082481105
14_5,3_10,0.018054566748971237
14_5,3_11,0.00654661539099355
14_5,3_12,0.0027009554092207112
14_5,3_13,0.06248960218153867
14_5,3_14,0.059894763509390776
14_5,3_15,0.06786764116304606
14_5,3_16,0.04985576318083815
14_5,3_17,0.06205757510376759
14_5,3_18,0.017076220267061158
14_5,3_19,0.0137006326764476
14_5,3_20,0.03767938754210309
14_5,3_21,0.09527781602079274
14_5,3_22,0.004714692397616238
14_5,4_1,0.012749159323890646
14_5,4_2,0.013147925154289974
14_5,4_3,0.007222559511123087
14_5,4_4,6.678976158062621e-05
14_5,4_5,0.002502702634081811
14_5,4_6,0.000522931203733712
14_5,4_7,0.00029240223729839175
14_5,4_8,2.996775220269297e-05
14_5,4_9,0.0033595118010709205
14_5,4_10,0.0030778816341871062
14_5,1_1,0.007032841513462674
14_5,1_2,0.00011544218060893167
14_5,1_3,0.0008512657122883798
14_5,1_4,0.08298185081168896
14_5,1_5,0.0014130171873630642
14_5,1_6,0.01741401755786538
14_5,1_7,0.031272180220455574
14_5,1_8,0.06422391713729926
14_5,1_9,0.02389350155351866
14_5,1_10,0.0007274569100156673
14_5,1_11,0.01962504047087674
14_6,13_1,0.19986796306622603
14_6,13_2,0.007798373818784343
14_6,13_3,0.0005773790190413174
14_6,13_4,0.044605903591313605
14_6,14_1,0.04646715095140703
14_6,14_2,0.09480096319238775
14_6,14_3,0.1711763124330774
14_6,14_4,0.1016292252190291
14_6,14_5,0.09468610132547703
14_6,14_6,1.0
14_6,14_7,0.16163785445927328
14_6,11_1,0.035409749406748736
14_6,11_2,0.00818544139873559
14_6,11_3,0.007679170157589862
14_6,11_4,0.0156685400523436
14_6,11_5,0.05129674046008622
14_6,11_6,0.09327878805883615
14_6,8_1,0.002222283777850976
14_6,8_2,0.031114477802301296
14_6,8_3,0.029937404866802776
14_6,8_4,0.00481502458960622
14_6,8_5,0.045164956725920365
14_6,8_6,0.061918997775973504
14_6,7_1,0.005088850421584541
14_6,7_2,0.0487993362603564
14_6,7_3,0.0004804120209316272
14_6,7_4,0.06467441412473282
14_6,7_5,0.09457788596344403
14_6,7_6,0.07745656987442748
14_6,7_7,0.12033342760338686
14_6,7_8,0.16051074522826803
14_6,7_9,0.05495545342925754
14_6,7_10,0.0915125517072554
14_6,7_11,0.18513277104818837
14_6,10_1,0.07816610785164545
14_6,10_2,0.08610712904856811
14_6,10_3,0.1672321419816867
14_6,10_4,0.17730065658193256
14_6,10_5,0.17885510301014335
14_6,10_6,0.14965615332613127
14_6,12_1,0.030127915703412955
14_6,12_2,0.003686262289465057
14_6,12_3,0.15231340663656795
14_6,12_4,0.03178158706498645
14_6,6_1,0.23126424751041907
14_6,6_2,0.09875474500982764
14_6,6_3,0.05628891485247925
14_6,6_4,0.04768312394571578
14_6,6_5,0.1941265923088179
14_6,6_6,0.18984293331865731
14_6,6_7,0.19382040936400244
14_6,6_8,0.3310962536336843
14_6,9_1,0.028251592643176067
14_6,9_2,0.0707435809199568
14_6,9_3,0.0527642675204707
14_6,9_4,0.05592199484037105
14_6,9_5,0.09990974732850615
14_6,9_6,0.09496467046544187
14_6,9_7,0.03396384055284098
14_6,9_8,0.022213579842901187
14_6,9_9,0.07993638724783321
14_6,9_10,0.07720392311859481
14_6,9_11,0.1495328598192048
14_6,9_12,0.08241502938255703
14_6,9_13,0.09328835875418685
14_6,2_1,0.009410403992800255
14_6,2_2,0.009708262370563206
14_6,2_3,0.016676550900722446
14_6,2_4,0.010357764524338705
14_6,2_5,0.010175896732205014
14_6,2_6,0.003432980354343542
14_6,5_1,0.12646452830056965
14_6,5_2,0.001447218009642426
14_6,5_3,0.010378099300104577
14_6,5_4,0.008839581740862744
14_6,5_5,0.021092316359661616
14_6,5_6,0.06865375569197568
14_6,5_7,0.024356509204843547
14_6,5_8,0.04789941607596194
14_6,5_9,0.045861086343329416
14_6,5_10,0.06314125843611393
14_6,5_11,0.00858478635886277
14_6,5_12,0.0816612709132801
14_6,5_13,0.07733732640295776
14_6,5_14,0.08346232472989398
14_6,3_1,0.00379860747445022
14_6,3_2,0.022191238347669718
14_6,3_3,0.0322155932364035
14_6,3_4,0.0012375525064945872
14_6,3_5,0.0012375525064945872
14_6,3_6,0.009909061538556006
14_6,3_7,0.0016437261688608026
14_6,3_8,0.04618330868542184
14_6,3_9,0.05705870013690557
14_6,3_10,0.0032516565861563096
14_6,3_11,0.005200213324321927
14_6,3_12,0.0047187345742240846
14_6,3_13,0.05734424305332937
14_6,3_14,0.06419342909782624
14_6,3_15,0.06034227132170362
14_6,3_16,0.05145397888647399
14_6,3_17,0.10826057242668506
14_6,3_18,0.012251100764208218
14_6,3_19,0.006897449624064095
14_6,3_20,0.029536699330005453
14_6,3_21,0.1870134732419064
14_6,3_22,0.014009770878549658
14_6,4_1,0.0020959511075185704
14_6,4_2,0.015934580303208372
14_6,4_3,0.014526459903386392
14_6,4_4,0.003833899715273741
14_6,4_5,0.004828347001269242
14_6,4_6,0.0009105315307249085
14_6,4_7,0.0015938731024233784
14_6,4_8,0.005375011582686961
14_6,4_9,0.018157948705521773
14_6,4_10,0.0008219885624855488
14_6,1_1,4.263535479299122e-05
14_6,1_2,0.00038002029277022046
14_6,1_3,0.004153959653720565
14_6,1_4,0.043804136996079775
14_6,1_5,0.007678094885579516
14_6,1_6,0.04305320210999015
14_6,1_7,0.006874831488666142
14_6,1_8,0.09525131410968002
14_6,1_9,0.009485798859974501
14_6,1_10,0.00012889923959926968
14_6,1_11,0.007247072470899562
14_7,13_1,0.047497070782287515
14_7,13_2,9.620698623245805e-05
14_7,13_3,6.050624255460656e-05
14_7,13_4,0.007842214708080426
14_7,14_1,0.037247032493742206
14_7,14_2,0.030985464537427978
14_7,14_3,0.05937295691051845
14_7,14_4,0.03513863305489811
14_7,14_5,0.0317959693498462
14_7,14_6,0.13966410184734665
14_7,14_7,1.0
14_7,11_1,0.019575947996279805
14_7,11_2,0.002004410874975742
14_7,11_3,0.015702295469804083
14_7,11_4,0.029371399334437817
14_7,11_5,0.03636580477689753
14_7,11_6,0.05140322494159887
14_7,8_1,2.1110714824795838e-07
14_7,8_2,0.017216689998928093
14_7,8_3,0.008639727522524017
14_7,8_4,0.00256876610880184
14_7,8_5,0.03628412600238075
14_7,8_6,0.02701881529509425
14_7,7_1,0.0035030636643298514
14_7,7_2,0.012963493637245409
14_7,7_3,0.001415401256004039
14_7,7_4,0.013432710663555553
14_7,7_5,0.020000712271955753
14_7,7_6,0.021893268190936784
14_7,7_7,0.0215194457439829
14_7,7_8,0.037488661792644054
14_7,7_9,0.009116378088822076
14_7,7_10,0.02391057999862184
14_7,7_11,0.04149992036112087
14_7,10_1,0.025296359931235038
14_7,10_2,0.018391068662535065
14_7,10_3,0.07458842613197669
14_7,10_4,0.09385603899118136
14_7,10_5,0.07018095250303527
14_7,10_6,0.10595263080322756
14_7,12_1,0.0007476817470203062
14_7,12_2,0.005078205362047179
14_7,12_3,0.06856962465982695
14_7,12_4,0.027827207369938965
14_7,6_1,0.05812196969626728
14_7,6_2,0.05965545734478463
14_7,6_3,0.03496143375963629
14_7,6_4,0.019469669020622075
14_7,6_5,0.04504732849225043
14_7,6_6,0.18652338395081683
14_7,6_7,0.05751920277737001
14_7,6_8,0.08658144054554875
14_7,9_1,0.015143479018439198
14_7,9_2,0.025279603581706084
14_7,9_3,0.0215933892606895
14_7,9_4,0.029418829069013053
14_7,9_5,0.060495700088709276
14_7,9_6,0.02463878767807739
14_7,9_7,0.023036966085112916
14_7,9_8,0.01370885209163534
14_7,9_9,0.15950914489819215
14_7,9_10,0.13610200964630015
14_7,9_11,0.08601404578907824
14_7,9_12,0.14270271524395164
14_7,9_13,0.14025125765899324
14_7,2_1,0.003559137424583197
14_7,2_2,0.0015359931597117094
14_7,2_3,0.0063391546273761125
14_7,2_4,0.0017224516133230452
14_7,2_5,0.0069794995636955105
14_7,2_6,0.004154005958978393
14_7,5_1,0.03824403538328214
14_7,5_2,0.009332088566143043
14_7,5_3,0.0017630704112247782
14_7,5_4,0.0004219377210127186
14_7,5_5,0.013781931484785077
14_7,5_6,0.017581794597602955
14_7,5_7,0.011811628359818402
14_7,5_8,0.020063755592110225
14_7,5_9,0.007599978489855414
14_7,5_10,0.02206693137690525
14_7,5_11,0.005177738512637989
14_7,5_12,0.03616109893844937
14_7,5_13,0.040367875040364695
14_7,5_14,0.03913905588121128
14_7,3_1,0.0005632590259564158
14_7,3_2,0.01062323301196856
14_7,3_3,0.007491875744441361
14_7,3_4,0.0005590046810261213
14_7,3_5,0.0005590046810261213
14_7,3_6,0.006177886807077394
14_7,3_7,2.7706595551897933e-05
14_7,3_8,0.05725610939451659
14_7,3_9,0.047025647519696095
14_7,3_10,0.011940843265505832
14_7,3_11,0.007464530503200249
14_7,3_12,0.0023215521713654554
14_7,3_13,0.035289646997547504
14_7,3_14,0.030313371978631255
14_7,3_15,0.06464336454881178
14_7,3_16,0.033394974263539115
14_7,3_17,0.04882686275387675
14_7,3_18,0.008117291524926906
14_7,3_19,0.0058013946292107274
14_7,3_20,0.030309420868478477
14_7,3_21,0.05947899888544
14_7,3_22,0.004308007792710402
14_7,4_1,0.0013930169281980828
14_7,4_2,0.015692666396303435
14_7,4_3,0.009016232765513273
14_7,4_4,0.002980598364536231
14_7,4_5,0.002395591522319976
14_7,4_6,8.929952172043747e-05
14_7,4_7,0.0009503108677588376
14_7,4_8,0.009557475922249835
14_7,4_9,0.018848228073604072
14_7,4_10,0.0005512933573137197
14_7,1_1,0.005078205362047033
14_7,1_2,0.00171131966497056
14_7,1_3,0.0032695872443869413
14_7,1_4,0.02292160688244771
14_7,1_5,0.002589817491697121
14_7,1_6,0.057490594602990885
14_7,1_7,0.005049210052328623
14_7,1_8,0.02807373873147245
14_7,1_9,0.0075385539158822875
14_7,1_10,0.00472328817744645
14_7,1_11,0.001191266739824202
11_1,13_1,0.08746729192551805
11_1,13_2,0.033885468352983485
11_1,13_3,0.013477091008458739
11_1,13_4,0.054208733098760016
11_1,14_1,0.0005704950924394438
11_1,14_2,0.07491013717991511
11_1,14_3,0.028348812821328707
11_1,14_4,0.07989302948498396
11_1,14_5,0.10976359110687611
11_1,14_6,0.12791265499952542
11_1,14_7,0.08184115446726346
11_1,11_1,1.0
11_1,11_2,0.08645922934391484
11_1,11_3,0.04509466798661476
11_1,11_4,0.11581459994067823
11_1,11_5,0.16284207168644388
11_1,11_6,0.06878385908927172
11_1,8_1,0.012456020077351042
11_1,8_2,0.07610107058312919
11_1,8_3,0.02032994338285934
11_1,8_4,0.04277400774009028
11_1,8_5,0.08321050823474387
11_1,8_6,0.10924321084181585
11_1,7_1,0.0011429024819708594
11_1,7_2,0.03230068295843731
11_1,7_3,0.029577635059504934
11_1,7_4,0.12712280334597997
11_1,7_5,0.11843385964949131
11_1,7_6,0.11092164869494463
11_1,7_7,0.13560104026384015
11_1,7_8,0.1652386930516388
11_1,7_9,0.057491425734432985
11_1,7_10,0.07857177976920836
11_1,7_11,0.08718213732341751
11_1,10_1,0.05760164450980212
11_1,10_2,0.043788777167174685
11_1,10_3,0.12527733269500613
11_1,10_4,0.0882757908429124
11_1,10_5,0.03548461660157346
11_1,10_6,0.07370140505504723
11_1,12_1,0.0372512643915914
11_1,12_2,0.0028717277182001397
11_1,12_3,0.08323415672361606
11_1,12_4,0.06746078157528146
11_1,6_1,0.0416322440714038
11_1,6_2,0.1728995704321119
11_1,6_3,0.03796798673846639
11_1,6_4,0.03700516400912492
11_1,6_5,0.12314122867088668
11_1,6_6,0.14815160378607675
11_1,6_7,0.07242963188601009
11_1,6_8,0.06111933525790182
11_1,9_1,0.06896011949851474
11_1,9_2,0.10460326440452124
11_1,9_3,0.12260974472457783
11_1,9_4,0.07179777168081418
11_1,9_5,0.038966207287693726
11_1,9_6,0.03305852497118647
11_1,9_7,0.05581466596389728
11_1,9_8,0.06631025106886147
11_1,9_9,0.06438194653880844
11_1,9_10,0.08350638478085058
11_1,9_11,0.09043483489862696
11_1,9_12,0.0805802579058313
11_1,9_13,0.06422084724540401
11_1,2_1,1.392221182937744e-05
11_1,2_2,0.0009628270128304912
11_1,2_3,0.016417822286635717
11_1,2_4,7.657685653701186e-06
11_1,2_5,0.007149234742169131
11_1,2_6,0.0011398543145965563
11_1,5_1,0.1498229191361567
11_1,5_2,0.038966207287693726
11_1,5_3,0.016953706230147098
11_1,5_4,0.006284278002207442
11_1,5_5,0.09066628999200892
11_1,5_6,0.061188299740371106
11_1,5_7,0.016793068883660684
11_1,5_8,0.03285300631073195
11_1,5_9,0.031484117560337026
11_1,5_10,0.12139847498893166
11_1,5_11,0.02006884101569511
11_1,5_12,0.07475260376210809
11_1,5_13,0.061923516080713385
11_1,5_14,0.04281232974946923
11_1,3_1,0.00038011821567670076
11_1,3_2,0.01474811815671682
11_1,3_3,0.07491013717991511
11_1,3_4,0.0025823719913618823
11_1,3_5,0.009860015698114441
11_1,3_6,0.021500327221296453
11_1,3_7,0.0030892565583848165
11_1,3_8,0.13919009187898873
11_1,3_9,0.03846253410527971
11_1,3_10,0.016071911565970303
11_1,3_11,0.001830320783433003
